student_id,math_score,reading_score,performance_category,passed,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_standard,test_preparation_course_none,prep_parent_edu_completed_bachelor's degree,prep_parent_edu_completed_high school,prep_parent_edu_completed_master's degree,prep_parent_edu_completed_some college,prep_parent_edu_completed_some high school,prep_parent_edu_none_associate's degree,prep_parent_edu_none_bachelor's degree,prep_parent_edu_none_high school,prep_parent_edu_none_master's degree,prep_parent_edu_none_some college,prep_parent_edu_none_some high school,prep_lunch_completed_standard,prep_lunch_none_free/reduced,prep_lunch_none_standard
679,0.9838674597659707,0.3995781503093541,Excellent,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
680,-0.203820440159418,-0.5597931589568017,Good,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
681,0.060110204268446155,0.19399858403803502,Good,1,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
682,-0.4017684234803161,-0.08010750432372381,Good,1,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
683,-0.26980310126638407,-0.97095229149944,Average,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
684,-2.4472309177962632,-1.9988501228560356,Poor,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
685,-0.26980310126638407,-0.2171605485046032,Good,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
686,1.8416420541565293,2.044214680479907,Excellent,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
687,1.2477981041938349,0.3995781503093541,Excellent,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
688,0.7199368153381066,0.6051577165806732,Excellent,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
689,-0.8636470512290784,-0.7653727252281208,Average,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
690,1.7756593930495632,1.4274759816659497,Excellent,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
691,-1.1275776956569425,-1.1080053356803194,Average,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
692,0.45600617091024237,0.4681046723997938,Excellent,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
693,-0.005872456838519888,0.33105162821891443,Good,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
694,0.7199368153381066,0.5366311944902336,Excellent,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
695,-1.1275776956569425,-0.4227401147759223,Average,0,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
696,0.8519021375520386,1.35894945957551,Excellent,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
697,0.5879714931241745,0.8792638049424321,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
698,-0.46775108458728215,0.19399858403803502,Good,1,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
699,-0.5997164068012143,0.6051577165806732,Good,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
700,-0.005872456838519888,-0.2171605485046032,Good,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
701,0.8519021375520386,0.8107372828519923,Excellent,1,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
702,-0.5997164068012143,-0.1486340264141635,Good,1,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
703,1.379763426407767,1.0163168491233114,Excellent,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
704,-0.203820440159418,-0.35421359268548264,Good,1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
705,-0.46775108458728215,-0.4227401147759223,Good,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
706,-0.26980310126638407,0.19399858403803502,Good,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
707,-1.3255256789778407,-2.410009255398674,Poor,0,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
708,-0.005872456838519888,-0.6968462031376811,Average,0,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
709,1.511728748621699,1.2218964153946306,Excellent,1,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
710,-1.5894563234057049,-0.5597931589568017,Average,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
711,1.7756593930495632,1.0163168491233114,Excellent,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
712,0.9178847986590046,1.084843371213751,Excellent,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
713,2.1055726985843934,2.112741202570347,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
714,0.9838674597659707,0.8107372828519923,Excellent,1,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
715,-0.4017684234803161,0.05694553985715561,Good,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
716,0.6539541542311406,1.7015820700277084,Excellent,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
717,0.45600617091024237,0.6051577165806732,Good,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
718,1.9736073763704614,1.838635114208588,Excellent,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
719,0.6539541542311406,0.4681046723997938,Excellent,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
720,1.6436940708356311,0.26252510612847474,Excellent,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721,-0.26980310126638407,0.19399858403803502,Good,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
722,-0.7316817290151464,-0.6968462031376811,Average,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
723,0.5219888320172085,1.4274759816659497,Excellent,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
724,-1.0615950345499765,-1.4506379461325178,Average,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
725,-1.2595430178708746,-1.7932705565847165,Average,0,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
726,0.9838674597659707,0.33105162821891443,Excellent,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
727,-0.07185511794548592,0.3995781503093541,Good,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
